25700,1630681,2026-09-09 12:52:52.781222+00
25701,1630682,2026-09-09 12:52:52.781222+00
25702,1630683,2026-09-09 12:52:52.781222+00
25703,1630684,2026-09-09 12:52:58.667834+00
25704,1630685,2026-09-09 12:52:58.667834+00
25705,1630686,2026-09-09 12:52:58.667834+00
25706,1630687,2026-09-09 12:52:58.667834+00
25707,1630688,2026-09-09 12:53:04.702938+00
25708,1630689,2026-09-09 12:53:04.702938+00
25710,1630691,2026-09-09 12:53:04.702938+00
25711,1630692,2026-09-09 12:53:04.702938+00
25712,1630693,2026-09-09 12:53:10.256666+00
25713,1630694,2026-09-09 12:53:10.256666+00
25714,1630695,2026-09-09 12:53:10.256666+00
25715,1630696,2026-09-09 12:53:10.256666+00
25716,1630697,2026-09-09 12:53:16.001761+00
25717,1630698,2026-09-09 12:53:16.001761+00
25718,1630699,2026-09-09 12:53:16.001761+00
25719,1630700,2026-09-09 12:53:16.001761+00
25720,1630701,2026-09-09 12:53:21.92018+00
25721,1630702,2026-09-09 12:53:21.92018+00
25722,1630703,2026-09-09 12:53:21.92018+00
25723,1630704,2026-09-09 12:53:21.92018+00
25724,1630705,2026-09-09 12:53:27.715134+00
25725,1630706,2026-09-09 12:53:27.715134+00
25726,1630707,2026-09-09 12:53:27.715134+00
25727,1630708,2026-09-09 12:53:27.715134+00
25728,1630709,2026-09-09 12:53:33.371093+00
25729,1630710,2026-09-09 12:53:33.371093+00
25730,1630711,2026-09-09 12:53:33.371093+00
25731,1630712,2026-09-09 12:53:33.371093+00
25734,1630715,2026-09-09 12:53:38.977558+00
25736,1630717,2026-09-09 12:53:38.977558+00
25737,1630718,2026-09-09 12:53:38.977558+00
25738,1630719,2026-09-09 12:53:38.977558+00
25740,1630721,2026-09-09 12:53:44.668077+00
25741,1630722,2026-09-09 12:53:44.668077+00
25742,1630723,2026-09-09 12:53:44.668077+00
25744,1630725,2026-09-09 12:53:44.668077+00
25745,1630726,2026-09-09 12:53:50.669614+00
25746,1630727,2026-09-09 12:53:50.669614+00
25748,1630729,2026-09-09 12:53:50.669614+00
25749,1630730,2026-09-09 12:53:50.669614+00
25750,1630731,2026-09-09 12:53:56.714637+00
25751,1630732,2026-09-09 12:53:56.714637+00
25753,1630734,2026-09-09 12:53:56.714637+00
25754,1630735,2026-09-09 12:53:56.714637+00
25756,1630737,2026-09-09 12:54:03.047866+00
25758,1630739,2026-09-09 12:54:03.047866+00
25759,1630740,2026-09-09 12:54:03.047866+00
25760,1630741,2026-09-09 12:54:03.047866+00
25761,1630742,2026-09-09 12:54:10.029324+00
25762,1630743,2026-09-09 12:54:10.029324+00
25763,1630744,2026-09-09 12:54:10.029324+00
25764,1630745,2026-09-09 12:54:10.029324+00
25765,1630746,2026-09-09 12:54:16.395145+00
25766,1630747,2026-09-09 12:54:16.395145+00
25767,1630748,2026-09-09 12:54:16.395145+00
25768,1630749,2026-09-09 12:54:16.395145+00
25769,1630750,2026-09-09 12:54:21.941682+00
25772,1630753,2026-09-09 12:54:21.941682+00
25773,1630754,2026-09-09 12:54:21.941682+00
25774,1630755,2026-09-09 12:54:21.941682+00
25775,1630756,2026-09-09 12:54:27.719059+00
25777,1630758,2026-09-09 12:54:27.719059+00
25779,1630760,2026-09-09 12:54:27.719059+00
25780,1630761,2026-09-09 12:54:27.719059+00
25781,1630762,2026-09-09 12:54:33.439603+00
25784,1630765,2026-09-09 12:54:33.439603+00
25785,1630766,2026-09-09 12:54:33.439603+00
25786,1630767,2026-09-09 12:54:33.439603+00
25788,1630769,2026-09-09 12:54:46.307083+00
25789,1630770,2026-09-09 12:54:46.307083+00
25790,1630771,2026-09-09 12:54:46.307083+00
25791,1630772,2026-09-09 12:54:46.307083+00
25792,1630773,2026-09-09 12:54:53.797754+00
25793,1630774,2026-09-09 12:54:53.797754+00
25794,1630775,2026-09-09 12:54:53.797754+00
25795,1630776,2026-09-09 12:54:53.797754+00
25797,1630778,2026-09-09 12:55:02.695001+00
25799,1630780,2026-09-09 12:55:02.695001+00
25800,1630781,2026-09-09 12:55:02.695001+00
25801,1630782,2026-09-09 12:55:02.695001+00
25803,1630784,2026-09-09 12:55:11.455986+00
25806,1630787,2026-09-09 12:55:11.455986+00
25807,1630788,2026-09-09 12:55:11.455986+00
25808,1630789,2026-09-09 12:55:11.455986+00
25809,1630790,2026-09-09 12:55:19.999762+00
25810,1630791,2026-09-09 12:55:19.999762+00
25811,1630792,2026-09-09 12:55:19.999762+00
25812,1630794,2026-09-09 12:55:19.999762+00
25813,1630795,2026-09-09 12:55:26.831793+00
25814,1630796,2026-09-09 12:55:26.831793+00
25815,1630797,2026-09-09 12:55:26.831793+00
25816,1630798,2026-09-09 12:55:26.831793+00
25817,1630799,2026-09-09 12:55:35.040256+00
25818,1630800,2026-09-09 12:55:35.040256+00
25819,1630801,2026-09-09 12:55:35.040256+00
25820,1630802,2026-09-09 12:55:35.040256+00
25821,1630803,2026-09-09 12:55:43.47731+00
25823,1630805,2026-09-09 12:55:43.47731+00
25824,1630806,2026-09-09 12:55:43.47731+00
25826,1630808,2026-09-09 12:55:43.47731+00
25827,1630809,2026-09-09 12:55:52.558835+00
25829,1630811,2026-09-09 12:55:52.558835+00
25830,1630812,2026-09-09 12:55:52.558835+00
25831,1630813,2026-09-09 12:55:52.558835+00
25837,1630819,2026-09-09 12:56:17.064444+00
27062,1730180,2026-09-09 12:49:29.544873+00
27105,1730223,2026-09-09 12:49:29.544873+00
27106,1730224,2026-09-09 12:49:29.544873+00
27107,1730225,2026-09-09 12:49:33.454388+00
27108,1730226,2026-09-09 12:49:33.454388+00
27109,1730227,2026-09-09 12:49:33.454388+00
27110,1730228,2026-09-09 12:49:36.942182+00
27111,1730229,2026-09-09 12:49:36.942182+00
27112,1730230,2026-09-09 12:49:36.942182+00
27113,1730231,2026-09-09 12:49:39.802848+00
27114,1730232,2026-09-09 12:49:39.802848+00
27115,1730233,2026-09-09 12:49:39.802848+00
27117,1730235,2026-09-09 12:49:42.470885+00
27118,1730236,2026-09-09 12:49:42.470885+00
27119,1730237,2026-09-09 12:49:42.470885+00
27120,1730238,2026-09-09 12:49:45.097176+00
27121,1730239,2026-09-09 12:49:45.097176+00
27122,1730240,2026-09-09 12:49:45.097176+00
27123,1730241,2026-09-09 12:49:47.72759+00
27124,1730242,2026-09-09 12:49:47.72759+00
27125,1730243,2026-09-09 12:49:47.72759+00
27126,1730244,2026-09-09 12:49:50.354636+00
27128,1730246,2026-09-09 12:49:50.354636+00
27129,1730247,2026-09-09 12:49:50.354636+00
27130,1730248,2026-09-09 12:49:52.604899+00
27131,1730249,2026-09-09 12:49:52.604899+00
27132,1730250,2026-09-09 12:49:52.604899+00
27133,1730251,2026-09-09 12:49:55.023545+00
27134,1730252,2026-09-09 12:49:55.023545+00
27135,1730253,2026-09-09 12:49:55.023545+00
27136,1730254,2026-09-09 12:49:57.385557+00
27137,1730255,2026-09-09 12:49:57.385557+00
27138,1730256,2026-09-09 12:49:57.385557+00
27140,1730258,2026-09-09 12:50:00.48428+00
27141,1730259,2026-09-09 12:50:00.48428+00
27143,1730261,2026-09-09 12:50:00.48428+00
27145,1730263,2026-09-09 12:50:03.138786+00
27146,1730264,2026-09-09 12:50:03.138786+00
27147,1730265,2026-09-09 12:50:03.138786+00
27148,1730266,2026-09-09 12:50:05.516761+00
27149,1730267,2026-09-09 12:50:05.516761+00
27150,1730268,2026-09-09 12:50:05.516761+00
27151,1730269,2026-09-09 12:50:07.983575+00
27152,1730270,2026-09-09 12:50:07.983575+00
27153,1730271,2026-09-09 12:50:07.983575+00
27155,1730273,2026-09-09 12:50:10.476057+00
27156,1730274,2026-09-09 12:50:10.476057+00
27157,1730275,2026-09-09 12:50:10.476057+00
27158,1730276,2026-09-09 12:50:13.991459+00
27159,1730277,2026-09-09 12:50:13.991459+00
27160,1730278,2026-09-09 12:50:13.991459+00
27161,1730279,2026-09-09 12:50:16.339097+00
27162,1730280,2026-09-09 12:50:16.339097+00
27163,1730281,2026-09-09 12:50:16.339097+00
27164,1730282,2026-09-09 12:50:18.605477+00
27165,1730283,2026-09-09 12:50:18.605477+00
27166,1730284,2026-09-09 12:50:18.605477+00
27168,1730286,2026-09-09 12:50:20.980596+00
27169,1730287,2026-09-09 12:50:20.980596+00
27170,1730288,2026-09-09 12:50:20.980596+00
27172,1730290,2026-09-09 12:50:23.239361+00
27173,1730291,2026-09-09 12:50:23.239361+00
27174,1730292,2026-09-09 12:50:23.239361+00
27175,1730293,2026-09-09 12:50:25.456014+00
27176,1730294,2026-09-09 12:50:25.456014+00
27177,1730295,2026-09-09 12:50:25.456014+00
27178,1730296,2026-09-09 12:50:27.709506+00
27179,1730297,2026-09-09 12:50:27.709506+00
27180,1730298,2026-09-09 12:50:27.709506+00
27181,1730299,2026-09-09 12:50:32.76642+00
27182,1730300,2026-09-09 12:50:32.76642+00
27183,1730301,2026-09-09 12:50:32.76642+00
27185,1730303,2026-09-09 12:50:39.347971+00
27186,1730304,2026-09-09 12:50:39.347971+00
27189,1730307,2026-09-09 12:50:39.347971+00
27190,1730308,2026-09-09 12:50:45.98512+00
27191,1730309,2026-09-09 12:50:45.98512+00
27193,1730311,2026-09-09 12:50:45.98512+00
27194,1730312,2026-09-09 12:50:52.251183+00
27195,1730313,2026-09-09 12:50:52.251183+00
27196,1730314,2026-09-09 12:50:52.251183+00
27198,1730316,2026-09-09 12:50:58.637387+00
27199,1730317,2026-09-09 12:50:58.637387+00
27200,1730318,2026-09-09 12:50:58.637387+00
27201,1730319,2026-09-09 12:51:05.971366+00
27202,1730320,2026-09-09 12:51:05.971366+00
27203,1730321,2026-09-09 12:51:05.971366+00
27204,1730322,2026-09-09 12:51:13.345782+00
27206,1730324,2026-09-09 12:51:13.345782+00
27207,1730325,2026-09-09 12:51:13.345782+00
27208,1730326,2026-09-09 12:51:20.598485+00
27209,1730327,2026-09-09 12:51:20.598485+00
27210,1730328,2026-09-09 12:51:20.598485+00
27211,1730329,2026-09-09 12:51:26.881088+00
27212,1730330,2026-09-09 12:51:26.881088+00
27213,1730331,2026-09-09 12:51:26.881088+00
27214,1730332,2026-09-09 12:51:37.973988+00
27215,1730333,2026-09-09 12:51:37.973988+00
27217,1730335,2026-09-09 12:51:37.973988+00
27218,1730336,2026-09-09 12:51:44.739965+00
27219,1730337,2026-09-09 12:51:44.739965+00
27220,1730338,2026-09-09 12:51:44.739965+00
27221,1730339,2026-09-09 12:51:51.008955+00
27222,1730340,2026-09-09 12:51:51.008955+00
27223,1730341,2026-09-09 12:51:51.008955+00
27224,1730342,2026-09-09 12:51:56.942744+00
27225,1730343,2026-09-09 12:51:56.942744+00
27226,1730344,2026-09-09 12:51:56.942744+00
27227,1730345,2026-09-09 12:52:03.419288+00
27228,1730346,2026-09-09 12:52:03.419288+00
27229,1730347,2026-09-09 12:52:03.419288+00
27230,1730348,2026-09-09 12:52:09.750607+00
27231,1730349,2026-09-09 12:52:09.750607+00
27232,1730350,2026-09-09 12:52:09.750607+00
27233,1730351,2026-09-09 12:52:16.461452+00
27234,1730352,2026-09-09 12:52:16.461452+00
27235,1730353,2026-09-09 12:52:16.461452+00
27236,1730354,2026-09-09 12:52:22.935006+00
27237,1730355,2026-09-09 12:52:22.935006+00
27238,1730356,2026-09-09 12:52:22.935006+00
27239,1730357,2026-09-09 12:52:29.249661+00
27240,1730358,2026-09-09 12:52:29.249661+00
27241,1730359,2026-09-09 12:52:29.249661+00
27242,1730360,2026-09-09 12:52:35.347696+00
27243,1730361,2026-09-09 12:52:35.347696+00
27245,1730363,2026-09-09 12:52:35.347696+00
27246,1730364,2026-09-09 12:52:41.103966+00
27247,1730365,2026-09-09 12:52:41.103966+00
27248,1730366,2026-09-09 12:52:41.103966+00
27249,1730367,2026-09-09 12:52:46.893755+00
27250,1730368,2026-09-09 12:52:46.893755+00
27251,1730369,2026-09-09 12:52:46.893755+00
27252,1730370,2026-09-09 12:52:52.781222+00
27253,1730371,2026-09-09 12:52:52.781222+00
27254,1730372,2026-09-09 12:52:52.781222+00
27256,1730374,2026-09-09 12:52:58.667834+00
27257,1730375,2026-09-09 12:52:58.667834+00
27258,1730376,2026-09-09 12:52:58.667834+00
27259,1730377,2026-09-09 12:53:04.702938+00
27260,1730378,2026-09-09 12:53:04.702938+00
27261,1730379,2026-09-09 12:53:04.702938+00
27262,1730380,2026-09-09 12:53:10.256666+00
27263,1730381,2026-09-09 12:53:10.256666+00
27265,1730383,2026-09-09 12:53:10.256666+00
27266,1730384,2026-09-09 12:53:16.001761+00
27269,1730387,2026-09-09 12:53:16.001761+00
27270,1730388,2026-09-09 12:53:16.001761+00
27271,1730389,2026-09-09 12:53:21.92018+00
27272,1730390,2026-09-09 12:53:21.92018+00
27274,1730392,2026-09-09 12:53:21.92018+00
27275,1730393,2026-09-09 12:53:27.715134+00
27276,1730394,2026-09-09 12:53:27.715134+00
27277,1730395,2026-09-09 12:53:27.715134+00
27278,1730396,2026-09-09 12:53:33.371093+00
27279,1730397,2026-09-09 12:53:33.371093+00
27280,1730398,2026-09-09 12:53:33.371093+00
27281,1730399,2026-09-09 12:53:38.977558+00
27282,1730400,2026-09-09 12:53:38.977558+00
27283,1730401,2026-09-09 12:53:38.977558+00
27284,1730402,2026-09-09 12:53:44.668077+00
27285,1730403,2026-09-09 12:53:44.668077+00
27286,1730404,2026-09-09 12:53:44.668077+00
27287,1730405,2026-09-09 12:53:50.669614+00
27288,1730406,2026-09-09 12:53:50.669614+00
27289,1730407,2026-09-09 12:53:50.669614+00
27290,1730408,2026-09-09 12:53:56.714637+00
27291,1730409,2026-09-09 12:53:56.714637+00
27293,1730411,2026-09-09 12:53:56.714637+00
27294,1730412,2026-09-09 12:54:03.047866+00
27295,1730413,2026-09-09 12:54:03.047866+00
27296,1730414,2026-09-09 12:54:03.047866+00
27297,1730415,2026-09-09 12:54:10.029324+00
27298,1730416,2026-09-09 12:54:10.029324+00
27299,1730417,2026-09-09 12:54:10.029324+00
27300,1730418,2026-09-09 12:54:16.395145+00
27301,1730419,2026-09-09 12:54:16.395145+00
27302,1730420,2026-09-09 12:54:16.395145+00
27303,1730421,2026-09-09 12:54:21.941682+00
27304,1730422,2026-09-09 12:54:21.941682+00
27305,1730423,2026-09-09 12:54:21.941682+00
27306,1730424,2026-09-09 12:54:27.719059+00
27307,1730425,2026-09-09 12:54:27.719059+00
27308,1730426,2026-09-09 12:54:27.719059+00
27309,1730427,2026-09-09 12:54:33.439603+00
27311,1730429,2026-09-09 12:54:33.439603+00
27313,1730431,2026-09-09 12:54:33.439603+00
27314,1730432,2026-09-09 12:54:46.307083+00
27315,1730433,2026-09-09 12:54:46.307083+00
27316,1730434,2026-09-09 12:54:46.307083+00
27317,1730435,2026-09-09 12:54:53.797754+00
27318,1730436,2026-09-09 12:54:53.797754+00
27319,1730437,2026-09-09 12:54:53.797754+00
27320,1730438,2026-09-09 12:55:02.695001+00
27321,1730439,2026-09-09 12:55:02.695001+00
27322,1730440,2026-09-09 12:55:02.695001+00
27323,1730441,2026-09-09 12:55:11.455986+00
27324,1730442,2026-09-09 12:55:11.455986+00
27325,1730443,2026-09-09 12:55:11.455986+00
27326,1730444,2026-09-09 12:55:19.999762+00
27327,1730445,2026-09-09 12:55:19.999762+00
27328,1730446,2026-09-09 12:55:19.999762+00
27330,1730448,2026-09-09 12:55:26.831793+00
27332,1730450,2026-09-09 12:55:26.831793+00
27333,1730451,2026-09-09 12:55:26.831793+00
27334,1730452,2026-09-09 12:55:35.040256+00
27335,1730453,2026-09-09 12:55:35.040256+00
27337,1730455,2026-09-09 12:55:35.040256+00
27339,1730457,2026-09-09 12:55:43.47731+00
27340,1730458,2026-09-09 12:55:43.47731+00
27341,1730459,2026-09-09 12:55:43.47731+00
27342,1730460,2026-09-09 12:55:52.558835+00
27343,1730461,2026-09-09 12:55:52.558835+00
27346,1730464,2026-09-09 12:55:52.558835+00
27347,1730465,2026-09-09 12:56:17.064444+00
27349,1730467,2026-09-09 12:56:17.064444+00
28897,1930446,2026-09-09 12:05:01.95465+00
28972,1930521,2026-09-09 12:00:27.682675+00
28973,1930522,2026-09-09 12:00:27.682675+00
28974,1930523,2026-09-09 12:05:01.95465+00
28975,1930524,2026-09-09 12:05:01.95465+00
28976,1930525,2026-09-09 12:05:01.95465+00
28977,1930526,2026-09-09 12:49:29.544873+00
28978,1930527,2026-09-09 12:49:29.544873+00
28979,1930528,2026-09-09 12:49:29.544873+00
28980,1930529,2026-09-09 12:49:29.544873+00
28981,1930530,2026-09-09 12:49:33.454388+00
28983,1930532,2026-09-09 12:49:33.454388+00
28984,1930533,2026-09-09 12:49:33.454388+00
28985,1930534,2026-09-09 12:49:33.454388+00
28986,1930535,2026-09-09 12:49:36.942182+00
28987,1930536,2026-09-09 12:49:36.942182+00
28990,1930539,2026-09-09 12:49:36.942182+00
28992,1930541,2026-09-09 12:49:36.942182+00
28994,1930543,2026-09-09 12:49:39.802848+00
28995,1930544,2026-09-09 12:49:39.802848+00
28996,1930545,2026-09-09 12:49:39.802848+00
28997,1930546,2026-09-09 12:49:39.802848+00
28998,1930547,2026-09-09 12:49:42.470885+00
28999,1930548,2026-09-09 12:49:42.470885+00
29000,1930549,2026-09-09 12:49:42.470885+00
29001,1930550,2026-09-09 12:49:42.470885+00
29002,1930551,2026-09-09 12:49:45.097176+00
29003,1930552,2026-09-09 12:49:45.097176+00
29005,1930554,2026-09-09 12:49:45.097176+00
29006,1930555,2026-09-09 12:49:45.097176+00
29007,1930556,2026-09-09 12:49:47.72759+00
29008,1930557,2026-09-09 12:49:47.72759+00
29009,1930558,2026-09-09 12:49:47.72759+00
29010,1930559,2026-09-09 12:49:47.72759+00
29012,1930561,2026-09-09 12:49:50.354636+00
29013,1930562,2026-09-09 12:49:50.354636+00
29015,1930564,2026-09-09 12:49:50.354636+00
29016,1930565,2026-09-09 12:49:50.354636+00
29017,1930566,2026-09-09 12:49:52.604899+00
29018,1930567,2026-09-09 12:49:52.604899+00
29019,1930568,2026-09-09 12:49:52.604899+00
29020,1930569,2026-09-09 12:49:52.604899+00
29021,1930570,2026-09-09 12:49:55.023545+00
29024,1930573,2026-09-09 12:49:55.023545+00
29027,1930576,2026-09-09 12:49:55.023545+00
29028,1930577,2026-09-09 12:49:55.023545+00
29029,1930578,2026-09-09 12:49:57.385557+00
29030,1930579,2026-09-09 12:49:57.385557+00
29031,1930580,2026-09-09 12:49:57.385557+00
29032,1930581,2026-09-09 12:49:57.385557+00
29033,1930582,2026-09-09 12:50:00.48428+00
29034,1930583,2026-09-09 12:50:00.48428+00
29036,1930585,2026-09-09 12:50:00.48428+00
29037,1930586,2026-09-09 12:50:00.48428+00
29038,1930587,2026-09-09 12:50:03.138786+00
29039,1930588,2026-09-09 12:50:03.138786+00
29040,1930589,2026-09-09 12:50:03.138786+00
29041,1930590,2026-09-09 12:50:03.138786+00
29042,1930591,2026-09-09 12:50:05.516761+00
29043,1930592,2026-09-09 12:50:05.516761+00
29044,1930593,2026-09-09 12:50:05.516761+00
29045,1930594,2026-09-09 12:50:05.516761+00
29046,1930595,2026-09-09 12:50:07.983575+00
29047,1930596,2026-09-09 12:50:07.983575+00
29048,1930597,2026-09-09 12:50:07.983575+00
29049,1930598,2026-09-09 12:50:07.983575+00
29050,1930599,2026-09-09 12:50:10.476057+00
29051,1930600,2026-09-09 12:50:10.476057+00
29052,1930601,2026-09-09 12:50:10.476057+00
29053,1930602,2026-09-09 12:50:10.476057+00
29054,1930603,2026-09-09 12:50:13.991459+00
29055,1930604,2026-09-09 12:50:13.991459+00
29056,1930605,2026-09-09 12:50:13.991459+00
29058,1930607,2026-09-09 12:50:13.991459+00
29059,1930608,2026-09-09 12:50:16.339097+00
29060,1930609,2026-09-09 12:50:16.339097+00
29061,1930610,2026-09-09 12:50:16.339097+00
29062,1930611,2026-09-09 12:50:16.339097+00
29063,1930612,2026-09-09 12:50:18.605477+00
29064,1930613,2026-09-09 12:50:18.605477+00
29065,1930614,2026-09-09 12:50:18.605477+00
29066,1930615,2026-09-09 12:50:18.605477+00
29067,1930616,2026-09-09 12:50:20.980596+00
29068,1930617,2026-09-09 12:50:20.980596+00
29069,1930618,2026-09-09 12:50:20.980596+00
29071,1930620,2026-09-09 12:50:20.980596+00
29072,1930621,2026-09-09 12:50:23.239361+00
29073,1930622,2026-09-09 12:50:23.239361+00
29074,1930623,2026-09-09 12:50:23.239361+00
29075,1930624,2026-09-09 12:50:23.239361+00
29076,1930625,2026-09-09 12:50:25.456014+00
29077,1930626,2026-09-09 12:50:25.456014+00
29079,1930628,2026-09-09 12:50:25.456014+00
29080,1930629,2026-09-09 12:50:25.456014+00
29081,1930630,2026-09-09 12:50:27.709506+00
29082,1930631,2026-09-09 12:50:27.709506+00
29083,1930632,2026-09-09 12:50:27.709506+00
29084,1930633,2026-09-09 12:50:27.709506+00
29085,1930634,2026-09-09 12:50:32.76642+00
29086,1930635,2026-09-09 12:50:32.76642+00
29087,1930636,2026-09-09 12:50:32.76642+00
29088,1930637,2026-09-09 12:50:32.76642+00
29089,1930638,2026-09-09 12:50:39.347971+00
29090,1930639,2026-09-09 12:50:39.347971+00
29092,1930641,2026-09-09 12:50:39.347971+00
29093,1930642,2026-09-09 12:50:39.347971+00
29094,1930643,2026-09-09 12:50:45.98512+00
29095,1930644,2026-09-09 12:50:45.98512+00
29098,1930647,2026-09-09 12:50:45.98512+00
29099,1930648,2026-09-09 12:50:45.98512+00
29100,1930649,2026-09-09 12:50:52.251183+00
29101,1930650,2026-09-09 12:50:52.251183+00
29102,1930651,2026-09-09 12:50:52.251183+00
29103,1930652,2026-09-09 12:50:52.251183+00
29105,1930654,2026-09-09 12:50:58.637387+00
29106,1930655,2026-09-09 12:50:58.637387+00
29107,1930656,2026-09-09 12:50:58.637387+00
29108,1930657,2026-09-09 12:50:58.637387+00
29109,1930658,2026-09-09 12:51:05.971366+00
29110,1930659,2026-09-09 12:51:05.971366+00
29111,1930660,2026-09-09 12:51:05.971366+00
29114,1930663,2026-09-09 12:51:05.971366+00
29115,1930664,2026-09-09 12:51:13.345782+00
29116,1930665,2026-09-09 12:51:13.345782+00
29117,1930666,2026-09-09 12:51:13.345782+00
29118,1930667,2026-09-09 12:51:13.345782+00
29119,1930668,2026-09-09 12:51:20.598485+00
29120,1930669,2026-09-09 12:51:20.598485+00
29121,1930670,2026-09-09 12:51:20.598485+00
29124,1930673,2026-09-09 12:51:20.598485+00
29125,1930674,2026-09-09 12:51:26.881088+00
29126,1930675,2026-09-09 12:51:26.881088+00
29127,1930676,2026-09-09 12:51:26.881088+00
29128,1930677,2026-09-09 12:51:26.881088+00
29129,1930678,2026-09-09 12:51:37.973988+00
29130,1930679,2026-09-09 12:51:37.973988+00
29131,1930680,2026-09-09 12:51:37.973988+00
29132,1930681,2026-09-09 12:51:37.973988+00
29133,1930682,2026-09-09 12:51:44.739965+00
29134,1930683,2026-09-09 12:51:44.739965+00
29135,1930684,2026-09-09 12:51:44.739965+00
29136,1930685,2026-09-09 12:51:44.739965+00
29137,1930686,2026-09-09 12:51:51.008955+00
29139,1930688,2026-09-09 12:51:51.008955+00
29140,1930689,2026-09-09 12:51:51.008955+00
29142,1930691,2026-09-09 12:51:51.008955+00
29143,1930692,2026-09-09 12:51:56.942744+00
29144,1930693,2026-09-09 12:51:56.942744+00
29145,1930694,2026-09-09 12:51:56.942744+00
29146,1930695,2026-09-09 12:51:56.942744+00
29147,1930696,2026-09-09 12:52:03.419288+00
29148,1930697,2026-09-09 12:52:03.419288+00
29149,1930698,2026-09-09 12:52:03.419288+00
29150,1930699,2026-09-09 12:52:03.419288+00
29151,1930700,2026-09-09 12:52:09.750607+00
29152,1930701,2026-09-09 12:52:09.750607+00
29153,1930702,2026-09-09 12:52:09.750607+00
29154,1930703,2026-09-09 12:52:09.750607+00
29155,1930704,2026-09-09 12:52:16.461452+00
29156,1930705,2026-09-09 12:52:16.461452+00
29157,1930706,2026-09-09 12:52:16.461452+00
29158,1930707,2026-09-09 12:52:16.461452+00
29159,1930708,2026-09-09 12:52:22.935006+00
29161,1930710,2026-09-09 12:52:22.935006+00
29162,1930711,2026-09-09 12:52:22.935006+00
29163,1930712,2026-09-09 12:52:22.935006+00
29164,1930713,2026-09-09 12:52:29.249661+00
29165,1930714,2026-09-09 12:52:29.249661+00
29166,1930715,2026-09-09 12:52:29.249661+00
29168,1930717,2026-09-09 12:52:29.249661+00
29169,1930718,2026-09-09 12:52:35.347696+00
29170,1930719,2026-09-09 12:52:35.347696+00
29172,1930721,2026-09-09 12:52:35.347696+00
29173,1930722,2026-09-09 12:52:35.347696+00
29174,1930723,2026-09-09 12:52:41.103966+00
29175,1930724,2026-09-09 12:52:41.103966+00
29176,1930725,2026-09-09 12:52:41.103966+00
29177,1930726,2026-09-09 12:52:41.103966+00
29178,1930727,2026-09-09 12:52:46.893755+00
29179,1930728,2026-09-09 12:52:46.893755+00
29180,1930729,2026-09-09 12:52:46.893755+00
29181,1930730,2026-09-09 12:52:46.893755+00
29182,1930731,2026-09-09 12:52:52.781222+00
29184,1930733,2026-09-09 12:52:52.781222+00
29185,1930734,2026-09-09 12:52:52.781222+00
29186,1930735,2026-09-09 12:52:52.781222+00
29188,1930737,2026-09-09 12:52:58.667834+00
29189,1930738,2026-09-09 12:52:58.667834+00
29190,1930739,2026-09-09 12:52:58.667834+00
29191,1930740,2026-09-09 12:52:58.667834+00
29193,1930742,2026-09-09 12:53:04.702938+00
29194,1930743,2026-09-09 12:53:04.702938+00
29195,1930744,2026-09-09 12:53:04.702938+00
29196,1930745,2026-09-09 12:53:04.702938+00
29198,1930747,2026-09-09 12:53:10.256666+00
29199,1930748,2026-09-09 12:53:10.256666+00
29200,1930749,2026-09-09 12:53:10.256666+00
29201,1930750,2026-09-09 12:53:10.256666+00
29202,1930751,2026-09-09 12:53:16.001761+00
29203,1930752,2026-09-09 12:53:16.001761+00
29204,1930753,2026-09-09 12:53:16.001761+00
29205,1930754,2026-09-09 12:53:16.001761+00
29206,1930755,2026-09-09 12:53:21.92018+00
29207,1930756,2026-09-09 12:53:21.92018+00
29208,1930757,2026-09-09 12:53:21.92018+00
29209,1930758,2026-09-09 12:53:21.92018+00
29210,1930759,2026-09-09 12:53:27.715134+00
29211,1930760,2026-09-09 12:53:27.715134+00
29212,1930761,2026-09-09 12:53:27.715134+00
29213,1930762,2026-09-09 12:53:27.715134+00
29215,1930764,2026-09-09 12:53:33.371093+00
29216,1930765,2026-09-09 12:53:33.371093+00
29217,1930766,2026-09-09 12:53:33.371093+00
29218,1930767,2026-09-09 12:53:33.371093+00
29219,1930768,2026-09-09 12:53:38.977558+00
29220,1930769,2026-09-09 12:53:38.977558+00
29221,1930770,2026-09-09 12:53:38.977558+00
29222,1930771,2026-09-09 12:53:38.977558+00
29225,1930774,2026-09-09 12:53:44.668077+00
29229,1930778,2026-09-09 12:53:44.668077+00
29232,1930781,2026-09-09 12:53:44.668077+00
29233,1930782,2026-09-09 12:53:44.668077+00
29234,1930783,2026-09-09 12:53:50.669614+00
29235,1930784,2026-09-09 12:53:50.669614+00
29238,1930787,2026-09-09 12:53:50.669614+00
29239,1930788,2026-09-09 12:53:50.669614+00
29241,1930790,2026-09-09 12:53:56.714637+00
29242,1930791,2026-09-09 12:53:56.714637+00
29244,1930793,2026-09-09 12:53:56.714637+00
29245,1930794,2026-09-09 12:53:56.714637+00
29246,1930795,2026-09-09 12:54:03.047866+00
29247,1930796,2026-09-09 12:54:03.047866+00
29248,1930797,2026-09-09 12:54:03.047866+00
29249,1930798,2026-09-09 12:54:03.047866+00
29250,1930799,2026-09-09 12:54:10.029324+00
29251,1930800,2026-09-09 12:54:10.029324+00
29252,1930801,2026-09-09 12:54:10.029324+00
